(-2.08293e-06,2.14438e-06)
(4.26699e-06,4.67764e-06)
(6.50599e-06,-6.69796e-06)
(-4.59893e-06,-6.13176e-06)
(-1.93807e-05,-0.000183271)
(-0.000204263,-2.24421e-05)
(-3.2934e-06,3.39057e-06)
(6.74671e-06,7.396e-06)
(4.60043e-06,-4.73617e-06)
(-3.25193e-06,-4.33581e-06)
(1.80579e-05,-5.89598e-06)
(-1.16917e-05,-3.81214e-05)
(8.50954e-07,8.17753e-09)
(1.9934e-08,-1.44085e-06)
(4.42326e-05,-1.44422e-05)
(-2.86388e-05,-9.3378e-05)
(-2.08342e-06,2.14512e-06)
(4.26756e-06,4.67802e-06)
(6.50746e-06,-6.70018e-06)
(-4.59963e-06,-6.13279e-06)
(-1.93931e-05,-0.000183306)
(-0.000204282,-2.2448e-05)
(-3.29417e-06,3.39173e-06)
(6.7476e-06,7.3966e-06)
(4.60147e-06,-4.73774e-06)
(-3.25243e-06,-4.33654e-06)
(1.80636e-05,-5.89941e-06)
